date,lat,lon,accumswe_daily
1982-08-27T12:00:00Z,44.59644457,-110.5471962,0
1982-08-28T12:00:00Z,44.59644457,-110.5471962,0
1982-08-29T12:00:00Z,44.59644457,-110.5471962,0
1982-08-30T12:00:00Z,44.59644457,-110.5471962,0
1982-08-31T12:00:00Z,44.59644457,-110.5471962,0
1982-09-01T12:00:00Z,44.59644457,-110.5471962,0
1982-09-02T12:00:00Z,44.59644457,-110.5471962,0
1982-09-03T12:00:00Z,44.59644457,-110.5471962,0
1982-09-04T12:00:00Z,44.59644457,-110.5471962,0
1982-09-05T12:00:00Z,44.59644457,-110.5471962,0
1982-09-06T12:00:00Z,44.59644457,-110.5471962,0
1982-09-07T12:00:00Z,44.59644457,-110.5471962,0
1982-09-08T12:00:00Z,44.59644457,-110.5471962,0
1982-09-09T12:00:00Z,44.59644457,-110.5471962,0
1982-09-10T12:00:00Z,44.59644457,-110.5471962,0
1982-09-11T12:00:00Z,44.59644457,-110.5471962,2.9
1982-09-12T12:00:00Z,44.59644457,-110.5471962,1.8
1982-09-13T12:00:00Z,44.59644457,-110.5471962,4.3
1982-09-14T12:00:00Z,44.59644457,-110.5471962,5.5
1982-09-15T12:00:00Z,44.59644457,-110.5471962,4.9
1982-09-16T12:00:00Z,44.59644457,-110.5471962,0
1982-09-17T12:00:00Z,44.59644457,-110.5471962,0.2
1982-09-18T12:00:00Z,44.59644457,-110.5471962,0
1982-09-19T12:00:00Z,44.59644457,-110.5471962,0
1982-09-20T12:00:00Z,44.59644457,-110.5471962,0
1982-09-21T12:00:00Z,44.59644457,-110.5471962,0
1982-09-22T12:00:00Z,44.59644457,-110.5471962,0
1982-09-23T12:00:00Z,44.59644457,-110.5471962,0
1982-09-24T12:00:00Z,44.59644457,-110.5471962,0
1982-09-25T12:00:00Z,44.59644457,-110.5471962,0
1982-09-26T12:00:00Z,44.59644457,-110.5471962,0
1982-09-27T12:00:00Z,44.59644457,-110.5471962,2.5
1982-09-28T12:00:00Z,44.59644457,-110.5471962,11.8
1982-09-29T12:00:00Z,44.59644457,-110.5471962,13.4
1982-09-30T12:00:00Z,44.59644457,-110.5471962,13.1
1982-10-01T12:00:00Z,44.59644457,-110.5471962,13.8
1982-10-02T12:00:00Z,44.59644457,-110.5471962,2.7
1982-10-03T12:00:00Z,44.59644457,-110.5471962,2.9
1982-10-04T12:00:00Z,44.59644457,-110.5471962,1.7
1982-10-05T12:00:00Z,44.59644457,-110.5471962,1.6
1982-10-06T12:00:00Z,44.59644457,-110.5471962,2.9
1982-10-07T12:00:00Z,44.59644457,-110.5471962,0.5
1982-10-08T12:00:00Z,44.59644457,-110.5471962,0.5
1982-10-09T12:00:00Z,44.59644457,-110.5471962,0.5
1982-10-10T12:00:00Z,44.59644457,-110.5471962,1.9
1982-10-11T12:00:00Z,44.59644457,-110.5471962,0.4
1982-10-12T12:00:00Z,44.59644457,-110.5471962,0
1982-10-13T12:00:00Z,44.59644457,-110.5471962,0
1982-10-14T12:00:00Z,44.59644457,-110.5471962,0
1982-10-15T12:00:00Z,44.59644457,-110.5471962,0
1982-10-16T12:00:00Z,44.59644457,-110.5471962,0
1982-10-17T12:00:00Z,44.59644457,-110.5471962,2
1982-10-18T12:00:00Z,44.59644457,-110.5471962,2
1982-10-19T12:00:00Z,44.59644457,-110.5471962,2.3
1982-10-20T12:00:00Z,44.59644457,-110.5471962,2.3
1982-10-21T12:00:00Z,44.59644457,-110.5471962,2.3
1982-10-22T12:00:00Z,44.59644457,-110.5471962,0.4
1982-10-23T12:00:00Z,44.59644457,-110.5471962,0.5
1982-10-24T12:00:00Z,44.59644457,-110.5471962,0.1
1982-10-25T12:00:00Z,44.59644457,-110.5471962,1.1
1982-10-26T12:00:00Z,44.59644457,-110.5471962,2.6
1982-10-27T12:00:00Z,44.59644457,-110.5471962,4.3
1982-10-28T12:00:00Z,44.59644457,-110.5471962,4.3
1982-10-29T12:00:00Z,44.59644457,-110.5471962,14.2
1982-10-30T12:00:00Z,44.59644457,-110.5471962,19.6
1982-10-31T12:00:00Z,44.59644457,-110.5471962,22.1
1982-11-01T12:00:00Z,44.59644457,-110.5471962,26
1982-11-02T12:00:00Z,44.59644457,-110.5471962,26
1982-11-03T12:00:00Z,44.59644457,-110.5471962,26
1982-11-04T12:00:00Z,44.59644457,-110.5471962,26
1982-11-05T12:00:00Z,44.59644457,-110.5471962,26
1982-11-06T12:00:00Z,44.59644457,-110.5471962,33.7
1982-11-07T12:00:00Z,44.59644457,-110.5471962,43.2
1982-11-08T12:00:00Z,44.59644457,-110.5471962,54.9
1982-11-09T12:00:00Z,44.59644457,-110.5471962,68.2
1982-11-10T12:00:00Z,44.59644457,-110.5471962,68.2
1982-11-11T12:00:00Z,44.59644457,-110.5471962,69.8
1982-11-12T12:00:00Z,44.59644457,-110.5471962,70.7
1982-11-13T12:00:00Z,44.59644457,-110.5471962,74.2
1982-11-14T12:00:00Z,44.59644457,-110.5471962,74.2
1982-11-15T12:00:00Z,44.59644457,-110.5471962,74.2
1982-11-16T12:00:00Z,44.59644457,-110.5471962,74.5
1982-11-17T12:00:00Z,44.59644457,-110.5471962,74.8
1982-11-18T12:00:00Z,44.59644457,-110.5471962,77.9
1982-11-19T12:00:00Z,44.59644457,-110.5471962,87.2
1982-11-20T12:00:00Z,44.59644457,-110.5471962,92.5
1982-11-21T12:00:00Z,44.59644457,-110.5471962,94.7
1982-11-22T12:00:00Z,44.59644457,-110.5471962,96.5
1982-11-23T12:00:00Z,44.59644457,-110.5471962,96.5
1982-11-24T12:00:00Z,44.59644457,-110.5471962,96.5
1982-11-25T12:00:00Z,44.59644457,-110.5471962,96.5
1982-11-26T12:00:00Z,44.59644457,-110.5471962,96.5
1982-11-27T12:00:00Z,44.59644457,-110.5471962,97
1982-11-28T12:00:00Z,44.59644457,-110.5471962,99.9
1982-11-29T12:00:00Z,44.59644457,-110.5471962,102
1982-11-30T12:00:00Z,44.59644457,-110.5471962,103.5
1982-12-01T12:00:00Z,44.59644457,-110.5471962,105.3
1982-12-02T12:00:00Z,44.59644457,-110.5471962,105.3
1982-12-03T12:00:00Z,44.59644457,-110.5471962,114.9
1982-12-04T12:00:00Z,44.59644457,-110.5471962,115.5
1982-12-05T12:00:00Z,44.59644457,-110.5471962,115.5
1982-12-06T12:00:00Z,44.59644457,-110.5471962,139.9
1982-12-07T12:00:00Z,44.59644457,-110.5471962,139.9
1982-12-08T12:00:00Z,44.59644457,-110.5471962,139.9
1982-12-09T12:00:00Z,44.59644457,-110.5471962,139.9
1982-12-10T12:00:00Z,44.59644457,-110.5471962,139.9
1982-12-11T12:00:00Z,44.59644457,-110.5471962,139.9
1982-12-12T12:00:00Z,44.59644457,-110.5471962,140.3
1982-12-13T12:00:00Z,44.59644457,-110.5471962,143.3
1982-12-14T12:00:00Z,44.59644457,-110.5471962,144.5
1982-12-15T12:00:00Z,44.59644457,-110.5471962,151.4
1982-12-16T12:00:00Z,44.59644457,-110.5471962,152.7
1982-12-17T12:00:00Z,44.59644457,-110.5471962,156.3
1982-12-18T12:00:00Z,44.59644457,-110.5471962,160.2
1982-12-19T12:00:00Z,44.59644457,-110.5471962,161.7
1982-12-20T12:00:00Z,44.59644457,-110.5471962,167.6
1982-12-21T12:00:00Z,44.59644457,-110.5471962,179.8
1982-12-22T12:00:00Z,44.59644457,-110.5471962,189.1
1982-12-23T12:00:00Z,44.59644457,-110.5471962,202.6
1982-12-24T12:00:00Z,44.59644457,-110.5471962,202.6
1982-12-25T12:00:00Z,44.59644457,-110.5471962,202.9
1982-12-26T12:00:00Z,44.59644457,-110.5471962,204.2
1982-12-27T12:00:00Z,44.59644457,-110.5471962,207.3
1982-12-28T12:00:00Z,44.59644457,-110.5471962,207.3
1982-12-29T12:00:00Z,44.59644457,-110.5471962,208.1
1982-12-30T12:00:00Z,44.59644457,-110.5471962,208.7
1982-12-31T12:00:00Z,44.59644457,-110.5471962,208.7
1983-01-01T12:00:00Z,44.59644457,-110.5471962,-3276.7
1983-01-01T12:00:00Z,44.59644457,-110.5471962,208.7
1983-01-02T12:00:00Z,44.59644457,-110.5471962,208.7
1983-01-03T12:00:00Z,44.59644457,-110.5471962,219
1983-01-04T12:00:00Z,44.59644457,-110.5471962,222.7
1983-01-05T12:00:00Z,44.59644457,-110.5471962,232.7
1983-01-06T12:00:00Z,44.59644457,-110.5471962,235.7
1983-01-07T12:00:00Z,44.59644457,-110.5471962,243.6
1983-01-08T12:00:00Z,44.59644457,-110.5471962,247
1983-01-09T12:00:00Z,44.59644457,-110.5471962,247
1983-01-10T12:00:00Z,44.59644457,-110.5471962,259.6
1983-01-11T12:00:00Z,44.59644457,-110.5471962,259.6
1983-01-12T12:00:00Z,44.59644457,-110.5471962,259.6
1983-01-13T12:00:00Z,44.59644457,-110.5471962,259.6
1983-01-14T12:00:00Z,44.59644457,-110.5471962,259.6
1983-01-15T12:00:00Z,44.59644457,-110.5471962,259.6
1983-01-16T12:00:00Z,44.59644457,-110.5471962,259.6
1983-01-17T12:00:00Z,44.59644457,-110.5471962,259.6
1983-01-18T12:00:00Z,44.59644457,-110.5471962,260
1983-01-19T12:00:00Z,44.59644457,-110.5471962,260
1983-01-20T12:00:00Z,44.59644457,-110.5471962,260
1983-01-21T12:00:00Z,44.59644457,-110.5471962,260
1983-01-22T12:00:00Z,44.59644457,-110.5471962,264.7
1983-01-23T12:00:00Z,44.59644457,-110.5471962,266.9
1983-01-24T12:00:00Z,44.59644457,-110.5471962,269.3
1983-01-25T12:00:00Z,44.59644457,-110.5471962,270
1983-01-26T12:00:00Z,44.59644457,-110.5471962,270.4
1983-01-27T12:00:00Z,44.59644457,-110.5471962,274.4
1983-01-28T12:00:00Z,44.59644457,-110.5471962,275.1
1983-01-29T12:00:00Z,44.59644457,-110.5471962,277.2
1983-01-30T12:00:00Z,44.59644457,-110.5471962,285.1
1983-01-31T12:00:00Z,44.59644457,-110.5471962,285.1
1983-02-01T12:00:00Z,44.59644457,-110.5471962,285.4
1983-02-02T12:00:00Z,44.59644457,-110.5471962,285.4
1983-02-03T12:00:00Z,44.59644457,-110.5471962,285.4
1983-02-04T12:00:00Z,44.59644457,-110.5471962,285.4
1983-02-05T12:00:00Z,44.59644457,-110.5471962,285.4
1983-02-06T12:00:00Z,44.59644457,-110.5471962,285.4
1983-02-07T12:00:00Z,44.59644457,-110.5471962,292.5
1983-02-08T12:00:00Z,44.59644457,-110.5471962,298.8
1983-02-09T12:00:00Z,44.59644457,-110.5471962,305.2
1983-02-10T12:00:00Z,44.59644457,-110.5471962,309.3
1983-02-11T12:00:00Z,44.59644457,-110.5471962,309.3
1983-02-12T12:00:00Z,44.59644457,-110.5471962,313.8
1983-02-13T12:00:00Z,44.59644457,-110.5471962,333.1
1983-02-14T12:00:00Z,44.59644457,-110.5471962,333.5
1983-02-15T12:00:00Z,44.59644457,-110.5471962,333.5
1983-02-16T12:00:00Z,44.59644457,-110.5471962,351.8
1983-02-17T12:00:00Z,44.59644457,-110.5471962,354.7
1983-02-18T12:00:00Z,44.59644457,-110.5471962,356.1
1983-02-19T12:00:00Z,44.59644457,-110.5471962,358.2
1983-02-20T12:00:00Z,44.59644457,-110.5471962,358.2
1983-02-21T12:00:00Z,44.59644457,-110.5471962,358.2
1983-02-22T12:00:00Z,44.59644457,-110.5471962,358.2
1983-02-23T12:00:00Z,44.59644457,-110.5471962,358.2
1983-02-24T12:00:00Z,44.59644457,-110.5471962,358.2
1983-02-25T12:00:00Z,44.59644457,-110.5471962,359.3
1983-02-26T12:00:00Z,44.59644457,-110.5471962,365.1
1983-02-27T12:00:00Z,44.59644457,-110.5471962,375.4
1983-02-28T12:00:00Z,44.59644457,-110.5471962,380.1
1983-03-01T12:00:00Z,44.59644457,-110.5471962,383.2
1983-03-02T12:00:00Z,44.59644457,-110.5471962,384.7
1983-03-03T12:00:00Z,44.59644457,-110.5471962,385.3
1983-03-04T12:00:00Z,44.59644457,-110.5471962,385.3
1983-03-05T12:00:00Z,44.59644457,-110.5471962,388.6
1983-03-06T12:00:00Z,44.59644457,-110.5471962,393.8
1983-03-07T12:00:00Z,44.59644457,-110.5471962,395.3
1983-03-08T12:00:00Z,44.59644457,-110.5471962,396
1983-03-09T12:00:00Z,44.59644457,-110.5471962,396
1983-03-10T12:00:00Z,44.59644457,-110.5471962,396
1983-03-11T12:00:00Z,44.59644457,-110.5471962,393.3
1983-03-12T12:00:00Z,44.59644457,-110.5471962,395.8
1983-03-13T12:00:00Z,44.59644457,-110.5471962,407.9
1983-03-14T12:00:00Z,44.59644457,-110.5471962,421
1983-03-15T12:00:00Z,44.59644457,-110.5471962,421.6
1983-03-16T12:00:00Z,44.59644457,-110.5471962,423.8
1983-03-17T12:00:00Z,44.59644457,-110.5471962,426.9
1983-03-18T12:00:00Z,44.59644457,-110.5471962,436.6
1983-03-19T12:00:00Z,44.59644457,-110.5471962,438.3
1983-03-20T12:00:00Z,44.59644457,-110.5471962,439.2
1983-03-21T12:00:00Z,44.59644457,-110.5471962,440
1983-03-22T12:00:00Z,44.59644457,-110.5471962,440
1983-03-23T12:00:00Z,44.59644457,-110.5471962,441.6
1983-03-24T12:00:00Z,44.59644457,-110.5471962,444.5
1983-03-25T12:00:00Z,44.59644457,-110.5471962,444.9
1983-03-26T12:00:00Z,44.59644457,-110.5471962,444.9
1983-03-27T12:00:00Z,44.59644457,-110.5471962,447
1983-03-28T12:00:00Z,44.59644457,-110.5471962,447.8
1983-03-29T12:00:00Z,44.59644457,-110.5471962,450.4
1983-03-30T12:00:00Z,44.59644457,-110.5471962,463.3
1983-03-31T12:00:00Z,44.59644457,-110.5471962,465
1983-04-01T12:00:00Z,44.59644457,-110.5471962,465
1983-04-02T12:00:00Z,44.59644457,-110.5471962,476.4
1983-04-03T12:00:00Z,44.59644457,-110.5471962,484.7
1983-04-04T12:00:00Z,44.59644457,-110.5471962,485.1
1983-04-05T12:00:00Z,44.59644457,-110.5471962,485.1
1983-04-06T12:00:00Z,44.59644457,-110.5471962,485.1
1983-04-07T12:00:00Z,44.59644457,-110.5471962,485.1
1983-04-08T12:00:00Z,44.59644457,-110.5471962,485.7
1983-04-09T12:00:00Z,44.59644457,-110.5471962,486.7
1983-04-10T12:00:00Z,44.59644457,-110.5471962,485.8
1983-04-11T12:00:00Z,44.59644457,-110.5471962,487.6
1983-04-12T12:00:00Z,44.59644457,-110.5471962,488
1983-04-13T12:00:00Z,44.59644457,-110.5471962,488
1983-04-14T12:00:00Z,44.59644457,-110.5471962,488
1983-04-15T12:00:00Z,44.59644457,-110.5471962,488
1983-04-16T12:00:00Z,44.59644457,-110.5471962,488
1983-04-17T12:00:00Z,44.59644457,-110.5471962,488
1983-04-18T12:00:00Z,44.59644457,-110.5471962,488.9
1983-04-19T12:00:00Z,44.59644457,-110.5471962,481.3
1983-04-20T12:00:00Z,44.59644457,-110.5471962,475.9
1983-04-21T12:00:00Z,44.59644457,-110.5471962,465.5
1983-04-22T12:00:00Z,44.59644457,-110.5471962,450.9
1983-04-23T12:00:00Z,44.59644457,-110.5471962,441.5
1983-04-24T12:00:00Z,44.59644457,-110.5471962,423.9
1983-04-25T12:00:00Z,44.59644457,-110.5471962,429
1983-04-26T12:00:00Z,44.59644457,-110.5471962,435.2
1983-04-27T12:00:00Z,44.59644457,-110.5471962,435.2
1983-04-28T12:00:00Z,44.59644457,-110.5471962,430.7
1983-04-29T12:00:00Z,44.59644457,-110.5471962,429.1
1983-04-30T12:00:00Z,44.59644457,-110.5471962,434.1
1983-05-01T12:00:00Z,44.59644457,-110.5471962,430.3
1983-05-02T12:00:00Z,44.59644457,-110.5471962,422.9
1983-05-03T12:00:00Z,44.59644457,-110.5471962,413
1983-05-04T12:00:00Z,44.59644457,-110.5471962,406
1983-05-05T12:00:00Z,44.59644457,-110.5471962,400.2
1983-05-06T12:00:00Z,44.59644457,-110.5471962,398.5
1983-05-07T12:00:00Z,44.59644457,-110.5471962,387.5
1983-05-08T12:00:00Z,44.59644457,-110.5471962,380.2
1983-05-09T12:00:00Z,44.59644457,-110.5471962,381.1
1983-05-10T12:00:00Z,44.59644457,-110.5471962,381.9
1983-05-11T12:00:00Z,44.59644457,-110.5471962,384.6
1983-05-12T12:00:00Z,44.59644457,-110.5471962,385.5
1983-05-13T12:00:00Z,44.59644457,-110.5471962,385.5
1983-05-14T12:00:00Z,44.59644457,-110.5471962,385.5
1983-05-15T12:00:00Z,44.59644457,-110.5471962,392.6
1983-05-16T12:00:00Z,44.59644457,-110.5471962,387.8
1983-05-17T12:00:00Z,44.59644457,-110.5471962,379.3
1983-05-18T12:00:00Z,44.59644457,-110.5471962,366.1
1983-05-19T12:00:00Z,44.59644457,-110.5471962,357.2
1983-05-20T12:00:00Z,44.59644457,-110.5471962,343
1983-05-21T12:00:00Z,44.59644457,-110.5471962,322.1
1983-05-22T12:00:00Z,44.59644457,-110.5471962,297.7
1983-05-23T12:00:00Z,44.59644457,-110.5471962,267.3
1983-05-24T12:00:00Z,44.59644457,-110.5471962,229.9
1983-05-25T12:00:00Z,44.59644457,-110.5471962,186.5
1983-05-26T12:00:00Z,44.59644457,-110.5471962,137.4
1983-05-27T12:00:00Z,44.59644457,-110.5471962,87.4
1983-05-28T12:00:00Z,44.59644457,-110.5471962,33.8
1983-05-29T12:00:00Z,44.59644457,-110.5471962,0
1983-05-30T12:00:00Z,44.59644457,-110.5471962,0
1983-05-31T12:00:00Z,44.59644457,-110.5471962,0
1983-06-01T12:00:00Z,44.59644457,-110.5471962,0
1983-06-02T12:00:00Z,44.59644457,-110.5471962,0
1983-06-03T12:00:00Z,44.59644457,-110.5471962,0
1983-06-04T12:00:00Z,44.59644457,-110.5471962,0
1983-06-05T12:00:00Z,44.59644457,-110.5471962,0
1983-06-06T12:00:00Z,44.59644457,-110.5471962,0
1983-06-07T12:00:00Z,44.59644457,-110.5471962,0
1983-06-08T12:00:00Z,44.59644457,-110.5471962,0
1983-06-09T12:00:00Z,44.59644457,-110.5471962,0
1983-06-10T12:00:00Z,44.59644457,-110.5471962,0
1983-06-11T12:00:00Z,44.59644457,-110.5471962,0
1983-06-12T12:00:00Z,44.59644457,-110.5471962,2.3
1983-06-13T12:00:00Z,44.59644457,-110.5471962,0.3
1983-06-14T12:00:00Z,44.59644457,-110.5471962,0
1983-06-15T12:00:00Z,44.59644457,-110.5471962,0
1983-06-16T12:00:00Z,44.59644457,-110.5471962,0
1983-06-17T12:00:00Z,44.59644457,-110.5471962,0
1983-06-18T12:00:00Z,44.59644457,-110.5471962,0
1983-06-19T12:00:00Z,44.59644457,-110.5471962,0.2
1983-06-20T12:00:00Z,44.59644457,-110.5471962,0
1983-06-21T12:00:00Z,44.59644457,-110.5471962,0
1983-06-22T12:00:00Z,44.59644457,-110.5471962,0
1983-06-23T12:00:00Z,44.59644457,-110.5471962,0
1983-06-24T12:00:00Z,44.59644457,-110.5471962,0
1983-06-25T12:00:00Z,44.59644457,-110.5471962,0
1983-06-26T12:00:00Z,44.59644457,-110.5471962,0
1983-06-27T12:00:00Z,44.59644457,-110.5471962,0
1983-06-28T12:00:00Z,44.59644457,-110.5471962,0
1983-06-29T12:00:00Z,44.59644457,-110.5471962,0
1983-06-30T12:00:00Z,44.59644457,-110.5471962,0
1983-07-01T12:00:00Z,44.59644457,-110.5471962,0
1983-07-02T12:00:00Z,44.59644457,-110.5471962,0
1983-07-03T12:00:00Z,44.59644457,-110.5471962,0
1983-07-04T12:00:00Z,44.59644457,-110.5471962,0
1983-07-05T12:00:00Z,44.59644457,-110.5471962,0
1983-07-06T12:00:00Z,44.59644457,-110.5471962,0
1983-07-07T12:00:00Z,44.59644457,-110.5471962,0
1983-07-08T12:00:00Z,44.59644457,-110.5471962,0
1983-07-09T12:00:00Z,44.59644457,-110.5471962,0
1983-07-10T12:00:00Z,44.59644457,-110.5471962,0
1983-07-11T12:00:00Z,44.59644457,-110.5471962,0
1983-07-12T12:00:00Z,44.59644457,-110.5471962,0
1983-07-13T12:00:00Z,44.59644457,-110.5471962,0
1983-07-14T12:00:00Z,44.59644457,-110.5471962,0
1983-07-15T12:00:00Z,44.59644457,-110.5471962,0
1983-07-16T12:00:00Z,44.59644457,-110.5471962,0
1983-07-17T12:00:00Z,44.59644457,-110.5471962,0
1983-07-18T12:00:00Z,44.59644457,-110.5471962,0
1983-07-19T12:00:00Z,44.59644457,-110.5471962,0
1983-07-20T12:00:00Z,44.59644457,-110.5471962,0
1983-07-21T12:00:00Z,44.59644457,-110.5471962,0
1983-07-22T12:00:00Z,44.59644457,-110.5471962,0
1983-07-23T12:00:00Z,44.59644457,-110.5471962,0
1983-07-24T12:00:00Z,44.59644457,-110.5471962,0
1983-07-25T12:00:00Z,44.59644457,-110.5471962,0
1983-07-26T12:00:00Z,44.59644457,-110.5471962,0
1983-07-27T12:00:00Z,44.59644457,-110.5471962,0
1983-07-28T12:00:00Z,44.59644457,-110.5471962,0
1983-07-29T12:00:00Z,44.59644457,-110.5471962,0
1983-07-30T12:00:00Z,44.59644457,-110.5471962,0
1983-07-31T12:00:00Z,44.59644457,-110.5471962,0
1983-08-01T12:00:00Z,44.59644457,-110.5471962,0
1983-08-02T12:00:00Z,44.59644457,-110.5471962,0
1983-08-03T12:00:00Z,44.59644457,-110.5471962,0
1983-08-04T12:00:00Z,44.59644457,-110.5471962,0
1983-08-05T12:00:00Z,44.59644457,-110.5471962,0
1983-08-06T12:00:00Z,44.59644457,-110.5471962,0
1983-08-07T12:00:00Z,44.59644457,-110.5471962,0
1983-08-08T12:00:00Z,44.59644457,-110.5471962,0
1983-08-09T12:00:00Z,44.59644457,-110.5471962,0
1983-08-10T12:00:00Z,44.59644457,-110.5471962,0
1983-08-11T12:00:00Z,44.59644457,-110.5471962,0
1983-08-12T12:00:00Z,44.59644457,-110.5471962,0
1983-08-13T12:00:00Z,44.59644457,-110.5471962,0
1983-08-14T12:00:00Z,44.59644457,-110.5471962,0
1983-08-15T12:00:00Z,44.59644457,-110.5471962,0
1983-08-16T12:00:00Z,44.59644457,-110.5471962,0
1983-08-17T12:00:00Z,44.59644457,-110.5471962,0
1983-08-18T12:00:00Z,44.59644457,-110.5471962,0
1983-08-19T12:00:00Z,44.59644457,-110.5471962,0
1983-08-20T12:00:00Z,44.59644457,-110.5471962,0
1983-08-21T12:00:00Z,44.59644457,-110.5471962,0
1983-08-22T12:00:00Z,44.59644457,-110.5471962,0
1983-08-23T12:00:00Z,44.59644457,-110.5471962,0
1983-08-24T12:00:00Z,44.59644457,-110.5471962,0
1983-08-25T12:00:00Z,44.59644457,-110.5471962,0
1983-08-26T12:00:00Z,44.59644457,-110.5471962,0
1983-08-27T12:00:00Z,44.59644457,-110.5471962,0
1983-08-28T12:00:00Z,44.59644457,-110.5471962,0
1983-08-29T12:00:00Z,44.59644457,-110.5471962,0
1983-08-30T12:00:00Z,44.59644457,-110.5471962,0
1983-08-31T12:00:00Z,44.59644457,-110.5471962,0
1983-09-01T12:00:00Z,44.59644457,-110.5471962,0
1983-09-02T12:00:00Z,44.59644457,-110.5471962,0
1983-09-03T12:00:00Z,44.59644457,-110.5471962,0
1983-09-04T12:00:00Z,44.59644457,-110.5471962,0
1983-09-05T12:00:00Z,44.59644457,-110.5471962,0
1983-09-06T12:00:00Z,44.59644457,-110.5471962,0
1983-09-07T12:00:00Z,44.59644457,-110.5471962,0
1983-09-08T12:00:00Z,44.59644457,-110.5471962,0
1983-09-09T12:00:00Z,44.59644457,-110.5471962,0
1983-09-10T12:00:00Z,44.59644457,-110.5471962,0.3
1983-09-11T12:00:00Z,44.59644457,-110.5471962,0
1983-09-12T12:00:00Z,44.59644457,-110.5471962,0
1983-09-13T12:00:00Z,44.59644457,-110.5471962,0
1983-09-14T12:00:00Z,44.59644457,-110.5471962,0
1983-09-15T12:00:00Z,44.59644457,-110.5471962,0
1983-09-16T12:00:00Z,44.59644457,-110.5471962,0
1983-09-17T12:00:00Z,44.59644457,-110.5471962,0
1983-09-18T12:00:00Z,44.59644457,-110.5471962,0
1983-09-19T12:00:00Z,44.59644457,-110.5471962,2.6
1983-09-20T12:00:00Z,44.59644457,-110.5471962,2.6
1983-09-21T12:00:00Z,44.59644457,-110.5471962,2.6
1983-09-22T12:00:00Z,44.59644457,-110.5471962,0
1983-09-23T12:00:00Z,44.59644457,-110.5471962,0
1983-09-24T12:00:00Z,44.59644457,-110.5471962,0
1983-09-25T12:00:00Z,44.59644457,-110.5471962,0
1983-09-26T12:00:00Z,44.59644457,-110.5471962,0
1983-09-27T12:00:00Z,44.59644457,-110.5471962,0
1983-09-28T12:00:00Z,44.59644457,-110.5471962,1.9
1983-09-29T12:00:00Z,44.59644457,-110.5471962,2
1983-09-30T12:00:00Z,44.59644457,-110.5471962,2.3
1983-10-01T12:00:00Z,44.59644457,-110.5471962,0.7
1983-10-02T12:00:00Z,44.59644457,-110.5471962,4.3
1983-10-03T12:00:00Z,44.59644457,-110.5471962,0
1983-10-04T12:00:00Z,44.59644457,-110.5471962,0
1983-10-05T12:00:00Z,44.59644457,-110.5471962,0
1983-10-06T12:00:00Z,44.59644457,-110.5471962,0
1983-10-07T12:00:00Z,44.59644457,-110.5471962,0
1983-10-08T12:00:00Z,44.59644457,-110.5471962,0
1983-10-09T12:00:00Z,44.59644457,-110.5471962,1.1
1983-10-10T12:00:00Z,44.59644457,-110.5471962,4.3
1983-10-11T12:00:00Z,44.59644457,-110.5471962,4.3
1983-10-12T12:00:00Z,44.59644457,-110.5471962,0
1983-10-13T12:00:00Z,44.59644457,-110.5471962,0.5
1983-10-14T12:00:00Z,44.59644457,-110.5471962,9.1
1983-10-15T12:00:00Z,44.59644457,-110.5471962,8.9
1983-10-16T12:00:00Z,44.59644457,-110.5471962,11
1983-10-17T12:00:00Z,44.59644457,-110.5471962,3.7
1983-10-18T12:00:00Z,44.59644457,-110.5471962,9.5
1983-10-19T12:00:00Z,44.59644457,-110.5471962,9.1
1983-10-20T12:00:00Z,44.59644457,-110.5471962,0
1983-10-21T12:00:00Z,44.59644457,-110.5471962,0
1983-10-22T12:00:00Z,44.59644457,-110.5471962,0.6
1983-10-23T12:00:00Z,44.59644457,-110.5471962,1.7
1983-10-24T12:00:00Z,44.59644457,-110.5471962,1.7
1983-10-25T12:00:00Z,44.59644457,-110.5471962,0
1983-10-26T12:00:00Z,44.59644457,-110.5471962,0
1983-10-27T12:00:00Z,44.59644457,-110.5471962,0
1983-10-28T12:00:00Z,44.59644457,-110.5471962,0
1983-10-29T12:00:00Z,44.59644457,-110.5471962,0
1983-10-30T12:00:00Z,44.59644457,-110.5471962,0
1983-10-31T12:00:00Z,44.59644457,-110.5471962,0
1983-11-01T12:00:00Z,44.59644457,-110.5471962,0.7
1983-11-02T12:00:00Z,44.59644457,-110.5471962,1.1
1983-11-03T12:00:00Z,44.59644457,-110.5471962,0.4
1983-11-04T12:00:00Z,44.59644457,-110.5471962,2.2
1983-11-05T12:00:00Z,44.59644457,-110.5471962,7
1983-11-06T12:00:00Z,44.59644457,-110.5471962,12.6
1983-11-07T12:00:00Z,44.59644457,-110.5471962,24.9
1983-11-08T12:00:00Z,44.59644457,-110.5471962,25.6
1983-11-09T12:00:00Z,44.59644457,-110.5471962,25.6
1983-11-10T12:00:00Z,44.59644457,-110.5471962,27
1983-11-11T12:00:00Z,44.59644457,-110.5471962,35.8
1983-11-12T12:00:00Z,44.59644457,-110.5471962,36.3
1983-11-13T12:00:00Z,44.59644457,-110.5471962,54.9
1983-11-14T12:00:00Z,44.59644457,-110.5471962,54.9
1983-11-15T12:00:00Z,44.59644457,-110.5471962,56.6
1983-11-16T12:00:00Z,44.59644457,-110.5471962,58.2
1983-11-17T12:00:00Z,44.59644457,-110.5471962,63.2
