date,lat,lon,soil_water_daily,runoff_daily,rain_daily,agdd_daily,accumswe_daily,pet_daily,deficit_daily,aet_daily
1980-09-25T12:00:00Z,44.702,-110.018,88.62217712402344,0,0,105.25,0,0.4334016442298889,0.2577191889286041,0.1756824553012848
1980-09-26T12:00:00Z,44.702,-110.018,88.34842681884766,0,0,105.25,0,0.6905452609062195,0.4167933762073517,0.2737518846988678
1980-09-27T12:00:00Z,44.702,-110.018,87.89221954345703,0,0,105.25,0,1.1773134469985962,0.7211045026779175,0.4562089443206787
1980-09-28T12:00:00Z,44.702,-110.018,87.373382568359375,0,0,105.25,0,1.3968632221221924,0.8780282735824585,0.5188349485397339
1980-09-29T12:00:00Z,44.702,-110.018,86.94807434082031,0,0,105.25,0,1.1968508958816528,0.7715413570404053,0.42530953884124756
1980-09-30T12:00:00Z,44.702,-110.018,86.5003433227539,0,0,0,0,1.3196330070495605,0.8719003200531006,0.4477326571941376
1980-10-01T12:00:00Z,44.702,-110.018,86.15870666503906,0,0,0,0,1.0569792985916138,0.715348482131958,0.3416307866573334
1980-10-02T12:00:00Z,44.702,-110.018,85.8856430053711,0,0,0,0,0.8890544176101685,0.6159877181053162,0.2730666995048523
1980-10-03T12:00:00Z,44.702,-110.018,85.655487060546875,0,0,0,0,0.7907291650772095,0.560570478439331,0.23015865683555603
1980-10-04T12:00:00Z,44.702,-110.018,85.3093032836914,0,0,0,0,1.258833408355713,0.9126542210578918,0.34617918729782104
1980-10-05T12:00:00Z,44.702,-110.018,84.99759674072266,0,0,0,0,1.1794440746307373,0.8677338361740112,0.3117102086544037
1980-10-06T12:00:00Z,44.702,-110.018,84.74510192871094,0,0,0,0,0.9957433342933655,0.7432513236999512,0.2524920403957367
1980-10-07T12:00:00Z,44.702,-110.018,84.4604721069336,0,0,0,0,1.172018051147461,0.8873851299285889,0.28463295102119446
1980-10-08T12:00:00Z,44.702,-110.018,84.2109146118164,0,0,0,0,1.0750024318695068,0.8254483342170715,0.2495541125535965
1980-10-09T12:00:00Z,44.702,-110.018,83.96224212646484,0,0,0,0,1.1230343580245972,0.8743624687194824,0.24867188930511475
1980-10-10T12:00:00Z,44.702,-110.018,83.84326171875,0,0,0,0,0.5646491050720215,0.4456694722175598,0.11897963285446167
1980-10-11T12:00:00Z,44.702,-110.018,83.70783996582031,0,0,0,0,0.6771067976951599,0.5416854619979858,0.13542135059833527
