date,lat,lon,soil_water_daily,runoff_daily,rain_daily,accumswe_daily,pet_daily,deficit_daily,aet_daily
1980-08-04T12:00:00Z,44.686843,-110.061929,53.6,0,0,0,1.3,0.5,0.8
1980-08-05T12:00:00Z,44.686843,-110.061929,52.4,0,0,0,2,0.8,1.2
1980-08-06T12:00:00Z,44.686843,-110.061929,51.2,0,0,0,2.2,0.9,1.3
1980-08-07T12:00:00Z,44.686843,-110.061929,50.3,0,0.6,0,2.1,0.6,1.4
1980-08-08T12:00:00Z,44.686843,-110.061929,49,0,0,0,2.4,1,1.3
1980-08-09T12:00:00Z,44.686843,-110.061929,48,0,0.5,0,2.2,0.8,1.4
1980-08-10T12:00:00Z,44.686843,-110.061929,47.1,0,0,0,1.8,0.9,1
1980-08-11T12:00:00Z,44.686843,-110.061929,46,0,0,0,2,0.9,1
1980-08-12T12:00:00Z,44.686843,-110.061929,45.9,0,2.1,0,2.3,0.1,2.2
1980-08-13T12:00:00Z,44.686843,-110.061929,44.9,0,0,0,2.1,1,1
1980-08-14T12:00:00Z,44.686843,-110.061929,44.4,0,1.4,0,2.2,0.4,1.8
1980-08-15T12:00:00Z,44.686843,-110.061929,46.9,0,4.5,0,2,0,2
1980-08-16T12:00:00Z,44.686843,-110.061929,47.1,0,1.9,0,1.7,0,1.7
1980-08-17T12:00:00Z,44.686843,-110.061929,46.1,0,0,0,1.8,0.9,1
1980-08-18T12:00:00Z,44.686843,-110.061929,51.7,0,7.4,0,1.8,0,1.8
1980-08-19T12:00:00Z,44.686843,-110.061929,52.4,0,2.1,0,1.4,0,1.4
1980-08-20T12:00:00Z,44.686843,-110.061929,51.8,0,0,0,1.2,0.5,0.7
1980-08-21T12:00:00Z,44.686843,-110.061929,50.8,0,0,0,1.6,0.7,0.9
1980-08-22T12:00:00Z,44.686843,-110.061929,50.5,0,1.3,0,1.9,0.2,1.6
1980-08-23T12:00:00Z,44.686843,-110.061929,49.4,0,0,0,2,0.9,1.1
1980-08-24T12:00:00Z,44.686843,-110.061929,48.3,0,0,0,2.1,0.9,1.1
1980-08-25T12:00:00Z,44.686843,-110.061929,52.5,0,6.2,0,2,0,2
